idx,smiles,count
bide-uc-1311,O=C(O)C1(c2ccc(Cl)cc2)CC1,1
bide-uc-1758,COc1c(Cl)cccc1C(=O)O,1
bide-uc-4126,Cc1c(C(=O)O)ccn1C,1
bide-uc-4049,O=C(O)c1ccc(Br)c(Cl)c1F,1
bide-uc-2250,O=C(O)[C@H]1CCc2cc(F)ccc2O1,1
bide-uc-3656,COc1cc(C(=O)O)c(Br)cc1C,1
bide-uc-3849,O=C(O)Cc1ccc(Br)cc1Br,1
bide-uc-2864,CC(C(=O)O)C1CCCCC1,1
bide-uc-386,O=C(O)[C@H](O)c1ccccc1Cl,1
bide-uc-3586,O=C(O)Cc1ccc(C(F)(F)F)cc1F,1
bide-uc-4058,O=C(O)C1CC(O)C1,1
bide-uc-305,O=C(O)c1ccc(Cl)cc1O,1
bide-uc-2762,COc1ccc(C(C)(C)C)cc1C(=O)O,1
bide-uc-2843,O=C(O)Cc1cc(Cl)cc(C(F)(F)F)c1,1
bide-uc-195,Cc1cc(C(=O)O)ccc1Cl,1
bide-uc-2323,CC(C)(C)[C@H]1CC[C@H](C(=O)O)CC1,1
bide-uc-2606,O=C(O)C=C1CCOCC1,1
bide-uc-172,O=C(O)c1cccc(C(F)(F)F)c1,1
bide-uc-2939,O=C(O)Cc1ccc(Cl)c(C(F)(F)F)c1,1
bide-uc-353,Cc1c(O)cccc1C(=O)O,1
bide-uc-3139,CN1CCC(C(=O)O)C1,1
bide-uc-2495,O=C(O)Cc1cc(F)ccc1Cl,1
bide-uc-1768,COc1ccc(C)c(C(=O)O)c1,1
bide-uc-4714,O=C(O)[C@H](O)C1CCCCC1,1
bide-uc-1478,Cc1ccc(CC(=O)O)cc1C,1
bide-uc-2654,O=C(O)c1ccc(O)cc1C(F)(F)F,1
bide-uc-4399,Cc1cc(O)c(C(=O)O)cc1Br,1
bide-uc-792,O=C(O)c1cc(F)c(Cl)cc1Cl,1
bide-uc-2515,Cc1cc(C(=O)O)c(C(F)(F)F)o1,1
bide-uc-2076,Cc1cc(C(=O)O)c(C)o1,1
bide-uc-5259,O=C(O)[C@@H]1COCCO1,1
bide-uc-3319,COc1c(C)cccc1C(=O)O,1
bide-uc-1303,O=C(O)Cc1cc(Br)cc(Br)c1,1
bide-uc-4210,O=C(O)C1CCc2ccc(Br)cc21,1
bide-uc-4234,O=C(O)c1ccccc1C(F)F,1
bide-uc-4497,O=C(O)c1cc(Br)co1,1
bide-uc-32,O=C(O)c1cccc(O)c1,1
bide-uc-5405,CCc1ccc(Br)cc1C(=O)O,1
bide-uc-925,COc1c(Cl)ccc(Cl)c1C(=O)O,1
bide-uc-5352,Cc1ccc(C(=O)O)n1C,1
bide-uc-3202,C[C@@H]1CCN[C@@H](C(=O)O)C1,1
bide-uc-1621,COc1c(C)cc(C(=O)O)cc1C,1
bide-uc-3085,O=C(O)C1COc2ccccc2C1,1
bide-uc-3716,Cc1ccc(SC(=O)C(=O)O)cc1,1
bide-uc-3456,COc1ccc2c(C(=O)O)cccc2c1,1
bide-uc-5248,O=C(O)c1cccc(O)c1Br,1
bide-uc-2255,Cc1cc(C(=O)O)cc(C)c1Br,1
bide-uc-2272,O=C(O)C1=Cc2ccccc2OC1,1
bide-uc-4847,O=C(O)[C@@H]1COc2ccccc2O1,1
bide-uc-2446,O=C(O)C(=O)N1CCc2ccccc2C1,1
bide-uc-4620,Cc1ccc(CC(=O)O)cc1C(F)(F)F,1
bide-uc-1216,C=CC(C)C(=O)O,1
bide-uc-356,O=C(O)C1CCCCN1,1
bide-uc-396,O=C(O)C1CCCNC1,1
bide-uc-319,Cc1ccc(C(=O)O)c2ccccc12,1
bide-uc-1912,O=C(O)c1cc(O)ccc1Br,1
bide-uc-4837,C#Cc1ccc(C(=O)O)c(Cl)c1,1
bide-uc-264,O=C(O)c1ccc(Br)o1,1
bide-uc-3946,O=C(O)c1cccc(OC(F)(F)F)c1F,1
bide-uc-2221,O=C(O)c1ccc(F)c(OC(F)(F)F)c1,1
bide-uc-3661,Cc1c(C(=O)O)oc2ccc(F)cc12,1
bide-uc-467,O=C(O)Cc1c(Cl)cccc1Cl,1
bide-uc-4051,O=C(O)C=C1CCCCC1,1
bide-uc-1372,O=C(O)C1(c2ccc(Br)cc2)CC1,1
bide-uc-2582,O=C(O)c1cc[nH]c1,1
