idx,smiles,count
bide-uc-2428,Cc1cccc(N)c1Cl,3
bide-uc-3597,NCc1cc(F)cc(Br)c1,3
bide-uc-135,NCCCBr,3
bide-uc-5346,COc1ccc(C(N)C(F)(F)F)cc1,3
bide-uc-2116,N[C@@H]1CCOC1,3
bide-uc-4443,CC(N)c1cc(F)ccc1F,3
bide-uc-3291,COc1cc(CN)ccc1F,3
bide-uc-2411,C[C@H](N)c1ccc(Cl)cc1,3
bide-uc-5149,N[C@@H]1CCCC[C@H]1F,3
bide-uc-571,NCc1ccccc1Cl,3
bide-uc-1707,Cc1ccc([C@H](C)N)cc1,3
bide-uc-1850,CC(N)c1cccc(Br)c1,3
bide-uc-5102,COc1ccc(C(C)(C)N)cc1,3
bide-uc-3766,CNC(=O)[C@H](C)N,3
bide-uc-29,CC(O)CN,3
bide-uc-4879,C[C@@H](N)c1cccc(Cl)c1,3
bide-uc-877,Cc1ccc(Cl)c(N)c1,3
bide-uc-4630,C[C@H](N)c1cccc(Cl)c1,3
bide-uc-5035,CN1CC[C@@H](N)C1,3
bide-uc-1947,NCc1ccc(Cl)c(F)c1,3
bide-uc-1096,N[C@@H]1CCCNC1,3
bide-uc-2553,Nc1cc(O)c(F)cc1F,3
bide-uc-1975,NCc1ccc(Cl)cc1F,3
bide-uc-391,Cc1ccc(F)cc1N,3
bide-uc-869,Nc1cc(Br)c(F)cc1F,3
bide-uc-4919,CN1CC(CN)C1,3
bide-uc-5109,CC(N)C1CCCC1,3
bide-uc-1718,N[C@@H]1CCNC1,3
bide-uc-1910,NCc1cc(Cl)c(F)cc1F,3
bide-uc-3653,CC1(N)CCC1,3
bide-uc-804,CC(C)(C)CN,3
bide-uc-5413,CC1(C)CCC(N)CC1,3
bide-uc-806,Nc1c(F)cccc1Br,3
bide-uc-2066,Nc1ccc(Cl)c(F)c1F,3
bide-uc-4585,N[C@H]1CCCOC1,3
bide-uc-802,C[C@@H](N)c1ccc(F)cc1,3
bide-uc-3134,NCc1ccc(C(F)(F)F)cc1F,3
bide-uc-3510,Nc1cc(Cl)c(Cl)cc1F,3
bide-uc-1746,NCC(=O)NCC(F)(F)F,3
bide-uc-4053,CC1(C)OC[C@@H](CN)O1,3
bide-uc-4316,COc1ccc(C)cc1N,3
bide-uc-3731,NCc1ccc(F)c(F)c1F,3
bide-uc-4152,Nc1ccc(F)c(F)c1O,3
bide-uc-1345,N[C@H]1CCCNC1,3
bide-uc-2688,Nc1c(Br)ccc(F)c1F,3
bide-uc-2032,Cc1cc(F)c(F)cc1N,3
bide-uc-1933,Cc1ccc(Cl)c(CN)c1,3
bide-uc-1113,CN(C)[C@@H]1CCCC[C@H]1N,3
bide-uc-712,NCc1cccc(Br)c1,3
bide-uc-4042,CCC[C@H](C)N,3
bide-uc-5239,Nc1ccc(F)c(O)c1,3
bide-uc-2729,NCCC(F)(F)F,3
bide-uc-4642,NCc1cccc(Br)c1F,3
bide-uc-3228,CC(N)c1cc(F)cc(F)c1,3
bide-uc-1498,CC(N)c1ccc(Cl)cc1,3
bide-uc-3949,Nc1c(C(F)(F)F)ccc(F)c1F,3
bide-uc-1088,Cc1cccc(F)c1N,3
bide-uc-5050,CC(C)(N)c1ccc(Cl)cc1,3
bide-uc-2191,Cc1c(N)ccc(Br)c1F,3
bide-uc-3426,CN1CCOC(CN)C1,3
bide-uc-4547,NC1CCc2cc(F)cc(F)c21,3
bide-uc-1115,Nc1cccc(OC(F)F)c1,3
bide-uc-4048,NC1CCOc2ccc(F)cc21,3
bide-uc-845,COc1c(N)cccc1Cl,3
bide-uc-2354,NC(=S)c1ccccc1N,3
bide-uc-889,Nc1c(F)cccc1Cl,3
bide-uc-378,Cc1ccc(N)c(O)c1,3
bide-uc-4643,COc1c(N)cc(Cl)cc1Cl,3
bide-uc-3762,Nc1ccc(F)c(Br)c1O,3
bide-uc-2512,N[C@@H]1CCCC[C@@H]1O,3
bide-uc-58,C[C@@H](N)c1ccccc1,3
bide-uc-543,NCC1CCCCC1,3
bide-uc-3151,COc1c(N)cc(Br)cc1F,3
bide-uc-1144,CC(C)(C)c1cccc(N)c1,3
bide-uc-4273,Nc1cc(CO)ccc1F,3
bide-uc-946,Nc1cc(Br)ccc1O,3
bide-uc-2937,COc1cc(Cl)cc(Br)c1N,3
bide-uc-2279,Nc1ccc(F)c(F)c1Cl,3
bide-uc-4004,Cc1cc(F)c(Cl)cc1N,3
bide-uc-598,Nc1c(F)cc(Br)cc1F,3
bide-uc-2336,Nc1ccc(O)cc1C(F)(F)F,3
bide-uc-5328,N[C@@H]1CCOc2ccc(F)cc21,3
bide-uc-1766,COc1ccc(C(C)N)cc1,3
bide-uc-953,Cc1ccc(N)c(C)c1,3
bide-uc-2750,Cc1cccc(C(F)(F)F)c1N,3
bide-uc-441,COc1ccc(C(F)(F)F)cc1N,3
bide-uc-1682,N#CSc1cc(Br)c(N)cc1F,3
bide-uc-1188,COc1ccc(N)c(Br)c1,3
bide-uc-1914,Nc1ccc(O)c(Br)c1,3
bide-uc-1578,Nc1ccc(Cl)c(O)c1,3
bide-uc-727,Cc1ccc(N)cc1C(F)(F)F,2
bide-uc-718,Nc1cc(Cl)cc(Br)c1,2
bide-uc-939,Cc1cc(F)cc(Br)c1N,2
bide-uc-2440,Nc1cc(F)ccc1C(F)(F)F,2
bide-uc-3327,COc1cc(N)cc(Cl)c1,2
bide-uc-5160,Nc1cccc(C(F)F)c1,2
bide-uc-578,Cc1ccc(Cl)cc1N,2
bide-uc-632,Cc1cc(N)ccc1Cl,2
bide-uc-1829,NC1CCC(F)(F)CC1,2
bide-uc-1335,CN(C)c1cccc(N)c1,2
bide-uc-1599,Nc1c(Cl)cc(F)cc1Br,2
bide-uc-5059,COc1cc(Br)c(N)cc1F,2
bide-uc-2944,NCC(=O)N1CCCC1,2
bide-uc-1116,COc1ccc(Cl)c(N)c1,2
bide-uc-1514,Nc1ccc(F)c(Cl)c1Cl,2
bide-uc-1666,CNC(=O)c1ccc(N)cc1F,2
bide-uc-2036,Nc1ccc(F)c(CO)c1,2
bide-uc-3637,NCc1ccc(Cl)c(Br)c1,2
bide-uc-3642,C[C@@H](N)c1ccccc1Br,2
bide-uc-2597,Cc1cc(F)c(N)c(Br)c1,2
bide-uc-668,Nc1cc(Cl)ccc1Br,2
bide-uc-118,Nc1ccc(F)c(C(F)(F)F)c1,2
bide-uc-551,COc1ccccc1N,2
bide-uc-3017,CC(C)(C)Nc1ccccc1N,2
bide-uc-4676,CP(C)(=O)c1ccc(N)c(F)c1,2
bide-uc-2925,Nc1cc(Br)c(F)cc1Br,2
bide-uc-622,Cc1c(N)cccc1C(F)(F)F,2
bide-uc-3712,COc1cc(N)ccc1C(F)(F)F,2
bide-uc-2643,Cc1cc(F)c(N)cc1Br,2
bide-uc-930,COc1ccc(N)cc1,2
bide-uc-1100,CC(=O)NCCN,2
bide-uc-528,NCc1cccc(C(F)(F)F)c1,2
bide-uc-3129,Cc1ccc(N)c(C)c1Cl,2
bide-uc-739,COc1ccc([C@H](C)N)cc1,2
bide-uc-1001,Cc1cccc(C)c1N,2
bide-uc-293,Cc1cc(Br)ccc1N,2
bide-uc-874,NCc1ccc(C(F)(F)F)cc1,2
bide-uc-2396,Nc1cc(Cl)c(Br)cc1F,2
bide-uc-1507,NCc1cccc(Cl)c1Cl,2
bide-uc-4304,Cn1cccc1CN,2
bide-uc-1496,Cc1cc(F)c(Br)cc1N,2
bide-uc-4971,C[C@@H](N)c1ccc(C(F)(F)F)c(F)c1,2
bide-uc-1286,NCc1ccc(F)cc1C(F)(F)F,2
bide-uc-2233,N#CCc1ccccc1N,2
bide-uc-3094,NC(C1CC1)C1CC1,2
bide-uc-2175,Nc1cc(Cl)c(F)cc1Br,2
bide-uc-3489,Nc1cc(F)c(Br)cc1Br,2
bide-uc-537,CN1CCC(N)CC1,2
bide-uc-4261,CC(=O)N1CC(N)C1,2
bide-uc-3107,Nc1ccc(OC(F)F)c(F)c1,2
bide-uc-262,Nc1ccc(Br)cc1Cl,2
bide-uc-3756,CC(N)c1ccccc1Cl,2
bide-uc-1801,Nc1cc(F)c(Cl)c(F)c1,2
bide-uc-3394,Nc1cc(Br)c(Cl)cc1F,2
bide-uc-790,Nc1cc(Br)ccc1Cl,2
bide-uc-461,Cc1cc(N)ccc1Br,2
bide-uc-873,Nc1ccccc1Cl,2
bide-uc-373,CC(C)[C@H](N)CO,2
bide-uc-2092,COc1cc(N)cc(Br)c1,2
bide-uc-1012,Nc1ccccc1Br,2
bide-uc-594,NCc1ccc(Cl)c(Cl)c1,2
bide-uc-1185,Nc1cc(F)cc(C(F)(F)F)c1,2
bide-uc-4405,Nc1ccc(C(F)F)cc1,2
bide-uc-4916,N[C@H](c1ccccc1)C(F)(F)F,2
bide-uc-2872,Nc1cc(Cl)cc(Br)c1F,2
bide-uc-138,COc1ccc(N)cc1OC,2
bide-uc-2143,NC1CC(F)(F)C1,2
bide-uc-1062,Cc1cc(N)cc(Cl)c1,2
bide-uc-1793,COc1cccc(C(C)N)c1,2
bide-uc-445,Nc1cc(C(F)(F)F)ccc1F,2
bide-uc-2965,C[C@H](N)c1ccccc1Br,2
bide-uc-3503,CC(N)c1ccccc1C(F)(F)F,2
bide-uc-613,Nc1ccc(Cl)c(Br)c1,2
bide-uc-1443,Cc1cc(N)c(Br)cc1F,2
bide-uc-2352,NCCC1CC1,2
bide-uc-1679,NC[C@@H]1CCCO1,2
bide-uc-5389,Cc1c(Cl)ccc(N)c1Cl,2
bide-uc-5194,Cc1ccc(Cl)c(N)c1F,2
bide-uc-666,NCC1CCOC1,2
bide-uc-349,CCN1CCCC1CN,2
bide-uc-2675,Cc1ccc(N)c(C(F)(F)F)c1,2
bide-uc-1418,C[C@@H](O)CN,2
bide-uc-3815,CC(C)(N)c1ccccc1Cl,2
bide-uc-4840,Nc1cc(F)c(C(F)(F)F)cc1F,2
bide-uc-479,COc1ccc(N)cc1F,2
bide-uc-1076,NCCc1cccc(F)c1,2
bide-uc-234,COc1ccc(CN)cc1,2
bide-uc-654,NCc1ccc(Cl)cc1Cl,2
bide-uc-4607,Cc1ccc(CN)c(Cl)c1,2
bide-uc-1329,NCc1cccc(F)c1Cl,2
bide-uc-5311,NCCc1ccc(F)c(F)c1,2
bide-uc-1874,NCC1CCC1,2
bide-uc-5330,CC(C)c1cccc(N)c1F,2
bide-uc-249,NCc1ccc(Cl)cc1,2
bide-uc-4008,CC(N)c1ccccc1Br,2
